id,city,area,community,part,source
1439,Dubai,Downtown Dubai,Burj Views,Burj Views B,https://uae.dubizzle.com/
1440,Dubai,Dubai Hills Estate,Collective 2.0,Collective 2.0 Tower A,https://www.bayut.com/
1441,Dubai,Dubai Hills Estate,Collective 2.0,Collective 2.0 Tower B,https://www.bayut.com/
1442,Dubai,Downtown Dubai,Address Dubai Mall,The Address Fountain Views 1,https://uae.dubizzle.com/
1443,Dubai,Downtown Dubai,Address Dubai Mall,The Address Fountain Views 2,https://uae.dubizzle.com/
1444,Dubai,Downtown Dubai,Address Dubai Mall,The Address Fountain Views 3,https://uae.dubizzle.com/
1445,Dubai,Downtown Dubai,Address Dubai Mall,The Address Fountain Views Sky Collection 1,https://uae.dubizzle.com/
1446,Dubai,Downtown Dubai,29 Boulevard,29 Boulevard 2,https://uae.dubizzle.com/
1447,Dubai,Downtown Dubai,29 Boulevard,29 Boulevard 1,https://uae.dubizzle.com/
1448,Dubai,Downtown Dubai,29 Boulevard,29 Boulevard Podium,https://uae.dubizzle.com/
1449,Dubai,Downtown Dubai,South Ridge,South Ridge 1,https://uae.dubizzle.com/
1450,Dubai,Downtown Dubai,South Ridge,South Ridge 6,https://uae.dubizzle.com/
1451,Dubai,Downtown Dubai,South Ridge,South Ridge 3,https://uae.dubizzle.com/
1452,Dubai,Downtown Dubai,South Ridge,South Ridge 4,https://uae.dubizzle.com/
1453,Dubai,Downtown Dubai,South Ridge,South Ridge 5,https://uae.dubizzle.com/
1454,Dubai,Downtown Dubai,South Ridge,South Ridge 2,https://uae.dubizzle.com/
1455,Dubai,Downtown Dubai,South Ridge,Podium Villas,https://uae.dubizzle.com/
1456,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster L,Me Do Re,https://www.bayut.com/
1457,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster L,Icon Tower 2,https://www.bayut.com/
1458,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster L,Preatoni Tower,https://www.bayut.com/
1459,Dubai,Downtown Dubai,The Address Residence Sky View,The Address Sky View Tower 1,https://uae.dubizzle.com/
1460,Dubai,Downtown Dubai,The Address Residence Sky View,The Address Sky View Tower 2,https://uae.dubizzle.com/
1461,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster K,MBL Royal,https://www.bayut.com/
1462,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster K,MBL Residences,https://www.bayut.com/
1463,Dubai,Downtown Dubai,BLVD Heights,BLVD Heights Tower 1,https://uae.dubizzle.com/
1464,Dubai,Downtown Dubai,BLVD Heights,BLVD Heights Tower 2,https://uae.dubizzle.com/
1465,Dubai,Downtown Dubai,BLVD Heights,BLVD Heights Podium,https://uae.dubizzle.com/
1466,Dubai,Jumeirah Lake Towers (JLT),Viewz by Danube,Viewz 1 by Danube,https://www.bayut.com/
1467,Dubai,Jumeirah Lake Towers (JLT),Viewz by Danube,Viewz 2 by Danube,https://www.bayut.com/
1468,Dubai,Jumeirah Lake Towers (JLT),Upper House,Upper House East,https://www.bayut.com/
1469,Dubai,Jumeirah Lake Towers (JLT),Upper House,Upper House West,https://www.bayut.com/
1470,Dubai,Downtown Dubai,The Residences,The Residence 8,https://uae.dubizzle.com/
1471,Dubai,Downtown Dubai,The Residences,The Residence 6,https://uae.dubizzle.com/
1472,Dubai,Downtown Dubai,The Residences,The Residence 7,https://uae.dubizzle.com/
1473,Dubai,Downtown Dubai,The Residences,The Residence 1,https://uae.dubizzle.com/
1474,Dubai,Downtown Dubai,Standpoint Towers,Standpoint Tower 2,https://uae.dubizzle.com/
1475,Dubai,Downtown Dubai,Standpoint Towers,Standpoint Tower 1,https://uae.dubizzle.com/
1476,Dubai,Downtown Dubai,Mohammad Bin Rashid Boulevard,8 Boulevard Walk,https://uae.dubizzle.com/
1477,Dubai,Downtown Dubai,Mohammad Bin Rashid Boulevard,118 Downtown,https://uae.dubizzle.com/
1478,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster Q,New Dubai Gate 1,https://www.bayut.com/
1479,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster Q,Saba Tower 2,https://www.bayut.com/
1480,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster Q,Saba Tower 3,https://www.bayut.com/
1481,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster Q,New Dubai Gate,https://www.bayut.com/
1482,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster A,New Dubai Gate 2,https://www.bayut.com/
1483,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster A,Lakeside Residence,https://www.bayut.com/
1484,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster A,Laguna Tower,https://www.bayut.com/
1485,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster A,Laguna Movenpick Tower,https://www.bayut.com/
1486,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster D,Lake Terrace,https://www.bayut.com/
1487,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster D,Lake City Tower,https://www.bayut.com/
1488,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster D,Indigo Tower,https://www.bayut.com/
1489,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster Z,Golf Views Seven City,https://www.bayut.com/
1490,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster V,Goldcrest Views 1,https://www.bayut.com/
1491,Dubai,Jumeirah Lake Towers (JLT),JLT Cluster V,V3 Tower,https://www.bayut.com/
1492,Dubai,Al Furjan,Al Furjan West,Equiti Home,https://www.bayut.com/
1493,Dubai,Al Furjan,Al Furjan West,Tilal Al Furjan,https://www.bayut.com/
1494,Dubai,Al Furjan,Al Furjan West,Murooj Al Furjan West,https://www.bayut.com/
1495,Dubai,Al Furjan,Al Furjan West,Azizi Amber,https://www.bayut.com/
1496,Dubai,Al Furjan,Al Furjan West,The Stellas By Murano,https://www.bayut.com/
1497,Dubai,Al Furjan,Al Furjan West,Dreamz by Danube,https://www.bayut.com/
1498,Dubai,Al Furjan,Al Furjan West,Al Furjan West Pavilion,https://www.bayut.com/
1499,Dubai,Al Furjan,Al Furjan West,The Estate II Townhouses,https://www.bayut.com/
1500,Dubai,Al Furjan,Al Furjan West,Wellington Residence,https://www.bayut.com/
1501,Dubai,Al Furjan,Al Furjan West,HE Villas,https://www.bayut.com/
1502,Dubai,Downtown Dubai,Burj Vista,Burj Vista 1,https://uae.dubizzle.com/
1503,Dubai,Downtown Dubai,Burj Vista,Burj Vista 2,https://uae.dubizzle.com/
1504,Dubai,Downtown Dubai,Boulevard Central,Boulevard Central 1,https://uae.dubizzle.com/
1505,Dubai,Downtown Dubai,Boulevard Central,Boulevard Central 2,https://uae.dubizzle.com/
1506,Dubai,Downtown Dubai,Boulevard Central,Boulevard Central Podium,https://uae.dubizzle.com/
1507,Dubai,Downtown Dubai,The Lofts,The Lofts Podium,https://uae.dubizzle.com/
1508,Dubai,Downtown Dubai,The Lofts,The Lofts West,https://uae.dubizzle.com/
1509,Dubai,Downtown Dubai,The Lofts,The Lofts East,https://uae.dubizzle.com/
1510,Dubai,Downtown Dubai,The Lofts,The Lofts Central Tower,https://uae.dubizzle.com/
1511,Dubai,Downtown Dubai,Claren Towers,Claren Tower 2,https://uae.dubizzle.com/
1512,Dubai,Downtown Dubai,Claren Towers,Claren Tower 1,https://uae.dubizzle.com/
1513,Dubai,Downtown Dubai,Claren Towers,Claren Podium,https://uae.dubizzle.com/
1514,Dubai,Downtown Dubai,Boulevard Crescent Towers,Boulevard Crescent Tower 1,https://uae.dubizzle.com/
1515,Dubai,Downtown Dubai,Boulevard Crescent Towers,Boulevard Crescent Tower 2,https://uae.dubizzle.com/
1516,Dubai,Downtown Dubai,Boulevard Crescent Towers,Boulevard Crescent Podium,https://uae.dubizzle.com/
1517,Dubai,Al Furjan,Quortaj,Phase 1,https://www.bayut.com/
1518,Dubai,Al Furjan,Quortaj,Murano Townhouse,https://www.bayut.com/
1519,Dubai,Mohammed Bin Rashid City,District 11,The Fields,https://www.bayut.com/
1520,Dubai,Mohammed Bin Rashid City,District 11,Opal Gardens,https://www.bayut.com/
1521,Dubai,Mohammed Bin Rashid City,District 11,Starlight Park,https://www.bayut.com/
1522,Dubai,Mohammed Bin Rashid City,District 11,The Spark by Esnaad,https://www.bayut.com/
1523,Dubai,Mohammed Bin Rashid City,District 11,Karl Lagerfeld Villas,https://www.bayut.com/
1524,Dubai,Mohammed Bin Rashid City,District 11,Wadi Villas,https://www.bayut.com/
1525,Dubai,Mohammed Bin Rashid City,District 11,The Sanctuary by Ellington,https://www.bayut.com/
1526,Dubai,Mohammed Bin Rashid City,District 11,Grenland Residence,https://www.bayut.com/
1527,Dubai,Mohammed Bin Rashid City,District 11,Meydan South Villas,https://www.bayut.com/
1528,Dubai,Mohammed Bin Rashid City,District 11,The Woodland Residences,https://www.bayut.com/
1529,Dubai,Mohammed Bin Rashid City,District One,The Residences at District One,https://www.bayut.com/
1530,Dubai,Mohammed Bin Rashid City,District One,District One Villas,https://www.bayut.com/
1531,Dubai,Mohammed Bin Rashid City,District One,Naya at District One,https://www.bayut.com/
1532,Dubai,Mohammed Bin Rashid City,District One,Lagoon Views,https://www.bayut.com/
1533,Dubai,Mohammed Bin Rashid City,District One,District One Mansions,https://www.bayut.com/
1534,Dubai,Mohammed Bin Rashid City,District One,Meydan Sobha,https://www.bayut.com/
1535,Dubai,Mohammed Bin Rashid City,District 7,MAG City,https://www.bayut.com/
1536,Dubai,Mohammed Bin Rashid City,District 7,Keturah Reserve,https://www.bayut.com/
1537,Dubai,Downtown Dubai,Bellevue Towers,Bellevue Tower 1,https://uae.dubizzle.com/
1538,Dubai,Downtown Dubai,Bellevue Towers,Bellevue Tower 2,https://uae.dubizzle.com/
1539,Dubai,Dubai Harbour,Emaar Beachfront,Marina Vista,https://www.bayut.com/
1540,Dubai,Dubai Harbour,Emaar Beachfront,Grand Bleu Towers,https://www.bayut.com/
1541,Dubai,Dubai Harbour,Emaar Beachfront,Palace Beach Residence,https://www.bayut.com/
1542,Dubai,Dubai Harbour,Emaar Beachfront,Seapoint,https://www.bayut.com/
1543,Dubai,Dubai Harbour,Emaar Beachfront,Address The Bay,https://www.bayut.com/
1544,Dubai,Dubai Harbour,Emaar Beachfront,Sunrise Bay,https://www.bayut.com/
1545,Dubai,Dubai Harbour,Emaar Beachfront,Beach Vista,https://www.bayut.com/
1546,Dubai,Dubai Harbour,Emaar Beachfront,Bayview by Address Resort,https://www.bayut.com/
1547,Dubai,Dubai Harbour,Emaar Beachfront,Beach Isle,https://www.bayut.com/
1548,Dubai,Dubai Harbour,Emaar Beachfront,Beach Mansion,https://www.bayut.com/
1549,Dubai,Dubai Harbour,Emaar Beachfront,Beachgate by Address,https://www.bayut.com/
1550,Dubai,Dubai Harbour,Sobha Seahaven,Sobha Seahaven Tower A,https://www.bayut.com/
1551,Dubai,Dubai Harbour,Sobha Seahaven,Sobha Seahaven Tower B,https://www.bayut.com/
1552,Dubai,Dubai Harbour,Sobha Seahaven,Sobha Seahaven Tower C,https://www.bayut.com/
1553,Dubai,Dubai Harbour,DAMAC Bay by Cavalli,DAMAC Bay Tower A,https://www.bayut.com/
1554,Dubai,Dubai Harbour,DAMAC Bay by Cavalli,DAMAC Bay Tower B,https://www.bayut.com/
1555,Dubai,Dubai Harbour,DAMAC Bay by Cavalli,DAMAC Bay Tower C,https://www.bayut.com/
1556,Abu Dhabi,Yas Island,Noya,Noya Viva,https://www.bayut.com/
1557,Abu Dhabi,Yas Island,Noya,Noya Luma,https://www.bayut.com/
1558,Abu Dhabi,Yas Island,Yas Acres,The Magnolias,https://www.bayut.com/
1559,Abu Dhabi,Yas Island,Yas Acres,The Dahlias,https://www.bayut.com/
1560,Abu Dhabi,Yas Island,Yas Acres,Lea,https://www.bayut.com/
1561,Abu Dhabi,Yas Island,Yas Acres,The Cedars,https://www.bayut.com/
1562,Abu Dhabi,Yas Island,Yas Acres,Aspens,https://www.bayut.com/
1563,Abu Dhabi,Yas Island,Yas Acres,Redwoods,https://www.bayut.com/
1564,Abu Dhabi,Yas Island,Yas Golf Collection,Residences C,https://www.bayut.com/
1565,Abu Dhabi,Yas Island,Yas Golf Collection,Residences D,https://www.bayut.com/
1566,Abu Dhabi,Yas Island,Yas Golf Collection,Residences E,https://www.bayut.com/
1567,Abu Dhabi,Yas Island,Yas Golf Collection,Views B,https://www.bayut.com/
1568,Abu Dhabi,Yas Island,Yas Golf Collection,Views A,https://www.bayut.com/
1569,Abu Dhabi,Yas Island,Yas Golf Collection,Views F,https://www.bayut.com/
1570,Abu Dhabi,Yas Island,Yas Golf Collection,Apartments 1,https://www.bayut.com/
1571,Abu Dhabi,Yas Island,Yas Golf Collection,Views G,https://www.bayut.com/
1572,Abu Dhabi,Yas Island,Yas Golf Collection,Apartments 4,https://www.bayut.com/
1573,Abu Dhabi,Yas Island,Yas Golf Collection,Apartments 3,https://www.bayut.com/
1574,Abu Dhabi,Yas Island,Yas Bay,Selina Bay,https://www.bayut.com/
1575,Abu Dhabi,Yas Island,Yas Bay,The Bay Residence,https://www.bayut.com/
1576,Abu Dhabi,Yas Island,Yas Bay,Mayyas at the Bay,https://www.bayut.com/
1577,Abu Dhabi,Yas Island,Yas Bay,Perla 3,https://www.bayut.com/
1578,Abu Dhabi,Yas Island,Yas Bay,Perla 1,https://www.bayut.com/
1579,Abu Dhabi,Yas Island,Yas Bay,Perla 2,https://www.bayut.com/
1580,Abu Dhabi,Yas Island,Ansam,Ansam 1,https://www.bayut.com/
1581,Abu Dhabi,Yas Island,Ansam,Ansam 2,https://www.bayut.com/
1582,Abu Dhabi,Yas Island,Ansam,Ansam 4,https://www.bayut.com/
1583,Abu Dhabi,Yas Island,Ansam,Ansam 3,https://www.bayut.com/
1584,Abu Dhabi,Yas Island,Mayan,Mayan 2,https://www.bayut.com/
1585,Abu Dhabi,Yas Island,Mayan,Mayan 1,https://www.bayut.com/
1586,Abu Dhabi,Yas Island,Mayan,Mayan 3,https://www.bayut.com/
1587,Abu Dhabi,Yas Island,Mayan,Mayan 4,https://www.bayut.com/
1588,Abu Dhabi,Yas Island,Mayan,Mayan 5,https://www.bayut.com/
1589,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,Shams Gate District,https://www.bayut.com/
1590,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,The Bridges,https://www.bayut.com/
1591,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,Reflection,https://www.bayut.com/
1592,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,Beach Towers,https://www.bayut.com/
1593,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,Meera Shams Tower 1,https://www.bayut.com/
1594,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,Reem Nine,https://www.bayut.com/
1595,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,Meera Shams Tower 2,https://www.bayut.com/
1596,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,Oceanscape,https://www.bayut.com/
1597,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,Oasis Residences,https://www.bayut.com/
1598,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,Park View Tower,https://www.bayut.com/
1599,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,Mangrove Place,https://www.bayut.com/
1600,Abu Dhabi,Al Reem Island,Shams Abu Dhabi,Parkside Residence,https://www.bayut.com/
1601,Abu Dhabi,Al Reem Island,Marina Square,Ocean Terrace Residence,https://www.bayut.com/
1602,Abu Dhabi,Al Reem Island,Marina Square,Marina Heights,https://www.bayut.com/
1603,Abu Dhabi,Al Reem Island,Marina Square,Tala Tower,https://www.bayut.com/
1604,Abu Dhabi,Al Reem Island,Marina Square,MAG 5 Residence (B2 Tower),https://www.bayut.com/
1605,Abu Dhabi,Al Reem Island,Marina Square,Burooj Views,https://www.bayut.com/
1606,Abu Dhabi,Al Reem Island,Marina Square,RAK Tower,https://www.bayut.com/
1607,Abu Dhabi,Al Reem Island,Marina Square,Marina Blue Tower,https://www.bayut.com/
1608,Abu Dhabi,Al Reem Island,Marina Square,Al Maha Tower,https://www.bayut.com/
1609,Abu Dhabi,Al Reem Island,Marina Square,Al Durrah Tower,https://www.bayut.com/
1610,Abu Dhabi,Al Reem Island,Marina Square,A3 Towers,https://www.bayut.com/
1611,Abu Dhabi,Al Reem Island,Marina Square,Tamouh Tower,https://www.bayut.com/
1612,Abu Dhabi,Al Reem Island,Marina Square,One Marina Square,https://www.bayut.com/
1613,Abu Dhabi,Al Reem Island,City of Lights,Radiant Square,https://www.bayut.com/
1614,Abu Dhabi,Al Reem Island,City of Lights,Hydra Avenue Towers,https://www.bayut.com/
1615,Abu Dhabi,Al Reem Island,City of Lights,The Boardwalk Residence,https://www.bayut.com/
1616,Abu Dhabi,Al Reem Island,City of Lights,Marina Bay,https://www.bayut.com/
1617,Abu Dhabi,Al Reem Island,City of Lights,Sigma Towers,https://www.bayut.com/
1618,Abu Dhabi,Al Reem Island,City of Lights,Horizon Towers,https://www.bayut.com/
1619,Abu Dhabi,Al Reem Island,City of Lights,C6 Tower,https://www.bayut.com/
1620,Abu Dhabi,Al Reem Island,City of Lights,C4 Tower,https://www.bayut.com/
1621,Abu Dhabi,Al Reem Island,City of Lights,C5 Tower,https://www.bayut.com/
1622,Abu Dhabi,Al Reem Island,Reem Hills,Maskan,https://www.bayut.com/
1623,Abu Dhabi,Al Reem Island,Reem Hills,Makany,https://www.bayut.com/
1624,Abu Dhabi,Al Reem Island,Reem Hills,Majlis,https://www.bayut.com/
1625,Abu Dhabi,Al Reem Island,Reem Hills,Canal Side,https://www.bayut.com/
1626,Abu Dhabi,Al Reem Island,Reem Hills,Manzel,https://www.bayut.com/
1627,Abu Dhabi,Al Reem Island,Reem Hills,Amara,https://www.bayut.com/
1628,Abu Dhabi,Al Reem Island,Reem Hills,Sunset Valley,https://www.bayut.com/
1629,Abu Dhabi,Al Reem Island,Reem Hills,Aman,https://www.bayut.com/
1630,Abu Dhabi,Al Reem Island,Reem Hills,Reem Avenue,https://www.bayut.com/
1631,Abu Dhabi,Al Reem Island,Reem Hills,Sierra Views,https://www.bayut.com/
1632,Abu Dhabi,Al Reem Island,Reem Hills,Canal Promenade,https://www.bayut.com/
1633,Abu Dhabi,Al Reem Island,Makers District,Pixel,https://www.bayut.com/
1634,Dubai,Dubai Marina,Marina Gate,Marina Gate 2,https://uae.dubizzle.com/
1635,Dubai,Dubai Marina,Marina Gate,Marina Gate 1,https://uae.dubizzle.com/
1636,Dubai,Dubai Marina,Marina Gate,Jumeirah Living Marina Gate,https://uae.dubizzle.com/
1637,Abu Dhabi,Al Reem Island,Najmat Abu Dhabi,Marina Bay By DAMAC,https://www.bayut.com/
1638,Abu Dhabi,Al Reem Island,Najmat Abu Dhabi,The Wave,https://www.bayut.com/
1639,Abu Dhabi,Al Reem Island,Marlin,Tower B,https://www.bayut.com/
1640,Abu Dhabi,Al Reem Island,Marlin,Tower A,https://www.bayut.com/
1641,Abu Dhabi,Saadiyat Island,Saadiyat Cultural District,Saadiyat Grove,https://www.bayut.com/
1642,Abu Dhabi,Saadiyat Island,Saadiyat Cultural District,Louvre Abu Dhabi Residences,https://www.bayut.com/
1643,Abu Dhabi,Saadiyat Island,Saadiyat Cultural District,Mamsha Al Saadiyat,https://www.bayut.com/
1644,Abu Dhabi,Saadiyat Island,Saadiyat Cultural District,The Source II,https://www.bayut.com/
1645,Abu Dhabi,Saadiyat Island,Saadiyat Cultural District,The Source,https://www.bayut.com/
1646,Abu Dhabi,Saadiyat Island,Saadiyat Cultural District,Ajwan Towers,https://www.bayut.com/
1647,Abu Dhabi,Saadiyat Island,Saadiyat Cultural District,Nudra,https://www.bayut.com/
1648,Abu Dhabi,Saadiyat Island,Saadiyat Cultural District,The Source Terraces,https://www.bayut.com/
1649,Abu Dhabi,Saadiyat Island,Saadiyat Reserve,The Dunes,https://www.bayut.com/
1650,Abu Dhabi,Saadiyat Island,Soho Square,Soho Square Residences,https://www.bayut.com/
1651,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,https://www.bayut.com/
1652,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Residences,https://www.bayut.com/
1653,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat St Regis Residences,https://www.bayut.com/
1654,Abu Dhabi,Saadiyat Island,Saadiyat Beach,saadiyat Beach Golf Views,https://www.bayut.com/
1655,Abu Dhabi,Saadiyat Island,Saadiyat Beach,The Pearl Residences,https://www.bayut.com/
1656,Dubai,Dubai Marina,Marina Promenade,Beauport,https://uae.dubizzle.com/
1657,Dubai,Dubai Marina,Marina Promenade,Aurora,https://uae.dubizzle.com/
1658,Dubai,Dubai Marina,Marina Promenade,Shemara,https://uae.dubizzle.com/
1659,Dubai,Dubai Marina,Marina Promenade,Paloma,https://uae.dubizzle.com/
1660,Dubai,Dubai Marina,Marina Promenade,Attessa,https://uae.dubizzle.com/
1661,Dubai,Dubai Marina,Marina Promenade,Delphine,https://uae.dubizzle.com/
1662,Abu Dhabi,Saadiyat Island,HIDD Al Saadiyat,Qaryat Al HIDD,https://www.bayut.com/
